ORDER_ID,CUSTOMER_ID,PROD_ID,TRANSACTION_DATE,UNITS,MOBILE NUMBER,CUSTOMER_NAME,DOB,STATE_CODE,PRODUCT_CATEGORY,SUB_CATEGORY,PRODUCT_NAME,PRICE,SALES
13138,585,110,2019-01-09 00:00:00,5,1000033219,Jennifer Halladay,1971-12-22 00:00:00,QLD,FRUITS,SEASONAL FRUITS,tender coconut(1 Nos),32,160
13139,429,20,2019-04-14 00:00:00,9,1000033063,Clytie Kelty,1960-01-01 00:00:00,QLD,VEGETABLES,CUCUMBER AND GOURDS,CUCUMBER (FRENCH),44,396
13140,64,100,2019-12-02 00:00:00,6,1000032610,Jonathan Doherty,1940-07-01 00:00:00,NSW,FRUITS,IMPORTED_FRUITS,important thai tangerine,199,1194
13141,398,168,2019-07-08 00:00:00,9,1000033032,Kean Thornton,1975-02-19 00:00:00,VIC,CHOCOLATES AND SWEETS,CANDIES,PARLE 2 IN 1 ECLAIRS TOFFEE 277 GM,50,450
13142,587,48,2019-04-03 00:00:00,7,1000033221,Pamela Coakley,1969-12-14 00:00:00,QLD,VEGETABLES,ONION POTATO AND TOMATO,SAMBHAR ONION - PYAAZ,229,1603
13143,348,26,2019-06-24 00:00:00,9,1000032981,Jennifer Braxton,1977-11-11 00:00:00,WA,VEGETABLES,EXOTIC VEGETABLES,CELERY (AJWAIN),149,1341
13144,570,178,2019-06-20 00:00:00,4,1000033204,Mary O'Rourke,1948-06-04 00:00:00,QLD,CHOCOLATES AND SWEETS,CANDIES,Simpkins Tropical Fruit Travel Sweets Candy 175 gm,275,1100
13145,145,101,2019-11-10 00:00:00,1,1000032716,Hunter Glantz,1983-07-15 00:00:00,WA,FRUITS,MELONS,musk melons,90,90
13146,58,15,2019-03-18 00:00:00,1,1000032604,Patrick O'Brill,1962-01-28 00:00:00,VIC,VEGETABLES,CUCUMBER AND GOURDS,BITTER GOURD (KARELA),44,44
13147,405,66,2019-06-26 00:00:00,1,1000033039,Rob Haberlin,1954-12-20 00:00:00,VIC,VEGETABLES,SEASONAL VEGETABLES,cabbage(patta gobi),18,18
13148,97,130,2019-07-12 00:00:00,9,1000032643,Khloe Miller,1976-01-02 00:00:00,SA,CHOCOLATES AND SWEETS,CANDIES,MENTOS GUM PURE FRESH SPEARMINT 56 GM,100,900
13149,340,71,2019-06-02 00:00:00,7,1000032973,Randy Ferguson,1955-12-13 00:00:00,WA,VEGETABLES,SEASONAL VEGETABLES,okra(bhindi),69,483
13150,191,109,2019-04-01 00:00:00,1,1000032811,Cyra Reiten,1980-08-10 00:00:00,WA,FRUITS,SEASONAL FRUITS,sun melon,48,48
13151,554,156,2019-10-11 00:00:00,6,1000033188,Giulietta Weimer,1948-05-25 00:00:00,QLD,CHOCOLATES AND SWEETS,CANDIES,TIC TAC STRAWBERRY MIX MINTS 13.1 GM,20,120
13152,516,177,2019-09-01 00:00:00,9,1000033150,Bill Tyler,1959-09-08 00:00:00,QLD,CHOCOLATES AND SWEETS,CANDIES,SIMPKINS ORANGE LEMON & GRAPE FRUIT DROPS 200 GM,225,2025
13153,168,94,2019-03-01 00:00:00,4,1000032768,Grace Kelly,1956-08-04 00:00:00,SA,FRUITS,IMPORTED_FRUITS,Avacado,399,1596
13154,224,131,2019-04-02 00:00:00,5,1000032857,Hunter Lopez,1960-04-30 00:00:00,WA,CHOCOLATES AND SWEETS,CANDIES,MENTOS MINT STICK 31.2 GM,15,75
13155,409,91,2019-09-04 00:00:00,2,1000033043,Rob Dowd,1970-07-28 00:00:00,WA,FRUITS,CITRUS_FRUITS,white guava,59,118
13156,376,139,2019-11-25 00:00:00,9,1000033010,Katherine Nockton,1939-01-08 00:00:00,WA,CHOCOLATES AND SWEETS,CANDIES,NATURO MANGO FRUIT BITES 180 GM,100,900
13157,463,91,2019-01-22 00:00:00,9,1000033097,Roy Phan,1973-09-03 00:00:00,QLD,FRUITS,CITRUS_FRUITS,white guava,59,531
13158,14,47,2019-09-22 00:00:00,6,1000032560,Peter Fuller,1985-03-12 00:00:00,NSW,VEGETABLES,ONION POTATO AND TOMATO,POTATO (ALOO),150,900
13159,78,116,2019-01-19 00:00:00,2,1000032624,Harry Greene,1977-06-06 00:00:00,NSW,CHOCOLATES AND SWEETS,CANDIES,ALPENLIEBE LOLLIPOP 40 GM (ASSORTED PACK),30,60
13160,138,83,2019-05-19 00:00:00,9,1000032694,Karen Daniels,1978-03-05 00:00:00,WA,FRUITS,BERRY,gooseberry(amla),69,621
13161,345,65,2019-11-03 00:00:00,2,1000032978,Caroline Jumper,1963-09-20 00:00:00,WA,VEGETABLES,ROOTY VEGETABLES,yan(Rataaloo),49,98
13162,141,130,2019-01-23 00:00:00,8,1000032706,Damala Kotsonis,1949-09-07 00:00:00,WA,CHOCOLATES AND SWEETS,CANDIES,MENTOS GUM PURE FRESH SPEARMINT 56 GM,100,800
13163,395,118,2019-08-26 00:00:00,2,1000033029,Elpida Rittenbach,1969-10-30 00:00:00,WA,CHOCOLATES AND SWEETS,CANDIES,CENTER FRUIT CHEWING GUM 27.2 GM,10,20
13164,249,150,2019-02-21 00:00:00,9,1000032882,Mike Vittorini,1971-09-08 00:00:00,SA,CHOCOLATES AND SWEETS,CANDIES,SWAD KACCHA AAM & LEMON CANDY 1.5 GM (PACK OF 90),100,900
13165,144,123,2019-07-16 00:00:00,6,1000032714,Toby Braunhardt,1967-09-25 00:00:00,WA,CHOCOLATES AND SWEETS,CANDIES,GOLIBOLI LEMON FLAVOURED HARD BOILED SUGAR CANDY 100 GM,20,120
13166,89,123,2019-06-26 00:00:00,4,1000032635,Steve Chapman,1990-03-30 00:00:00,SA,CHOCOLATES AND SWEETS,CANDIES,GOLIBOLI LEMON FLAVOURED HARD BOILED SUGAR CANDY 100 GM,20,80
13167,28,41,2019-02-04 00:00:00,8,1000032574,Karen Ferguson,1988-03-30 00:00:00,NSW,VEGETABLES,LEAFY VEGETABLES,MINT LEAVES (PUDINA),10,80
13168,45,64,2019-10-20 00:00:00,1,1000032591,Sanjit Chand,1983-01-12 00:00:00,VIC,VEGETABLES,ROOTY VEGETABLES,white raddish,9,9
13169,314,131,2019-08-15 00:00:00,8,1000032947,Roger Barcio,1976-04-26 00:00:00,WA,CHOCOLATES AND SWEETS,CANDIES,MENTOS MINT STICK 31.2 GM,15,120
13170,528,86,2019-11-12 00:00:00,5,1000033162,Peter Bühler,1953-04-30 00:00:00,QLD,FRUITS,CITRUS_FRUITS,orange(santra),85,425
13171,420,18,2019-11-04 00:00:00,2,1000033054,Jocasta Rupert,1952-04-05 00:00:00,QLD,VEGETABLES,CUCUMBER AND GOURDS,CUCUMBER (DESI KHEERA),34,68
13172,134,176,2019-01-18 00:00:00,5,1000032681,Bart Watters,1975-08-07 00:00:00,WA,CHOCOLATES AND SWEETS,CANDIES,RINDA PURE LYCHEE JELLY 25 GM,99,495
13173,536,173,2019-06-03 00:00:00,4,1000033170,Raymond Buch,1968-12-16 00:00:00,QLD,CHOCOLATES AND SWEETS,CANDIES,PARLE ORANGE BITE CANDY 289 GM,50,200
13174,270,99,2019-11-16 00:00:00,6,1000032903,Karen Carlisle,1974-12-26 00:00:00,SA,FRUITS,IMPORTED_FRUITS,imported orange,149,894
13175,283,30,2019-08-02 00:00:00,2,1000032916,Nora Pelletier,1974-09-21 00:00:00,WA,VEGETABLES,EXOTIC VEGETABLES,HERB THYME,20,40
13176,109,108,2019-06-14 00:00:00,6,1000032655,Chad McGuire,1930-02-01 00:00:00,SA,FRUITS,SEASONAL FRUITS,sapota,49,294
13177,332,140,2019-07-20 00:00:00,7,1000032965,Bobby Odegard,1958-05-15 00:00:00,WA,CHOCOLATES AND SWEETS,CANDIES,NESTLE POLO MINTS 31.2 GM (ROLL),10,70
13178,583,81,2019-11-08 00:00:00,3,1000033217,Michelle Arnett,1982-05-13 00:00:00,QLD,FRUITS,BANANA,robust,26,78
13179,444,50,2019-05-12 00:00:00,7,1000033078,Darren Budd,1956-07-18 00:00:00,QLD,VEGETABLES,ONION POTATO AND TOMATO,TOMATO GREEN,36,252
13180,57,138,2019-07-04 00:00:00,3,1000032603,Mitch Webber,1960-02-01 00:00:00,VIC,CHOCOLATES AND SWEETS,CANDIES,NATURO FRUITSUM PINEAPPLE SNACK 135 GM,100,300
13181,12,15,2019-03-04 00:00:00,8,1000032558,Magdelene Morse,1956-02-17 00:00:00,VIC,VEGETABLES,CUCUMBER AND GOURDS,BITTER GOURD (KARELA),44,352
13182,278,29,2019-07-07 00:00:00,3,1000032911,Shirley Jackson,1955-10-13 00:00:00,WA,VEGETABLES,EXOTIC VEGETABLES,GREEN ZUCCHINI (HARI TURAII),149,447
13183,274,78,2019-03-12 00:00:00,2,1000032907,Becky Martin,1967-10-19 00:00:00,WA,FRUITS,APPLE,Fuji,239,478
13184,595,123,2019-07-24 00:00:00,9,1000033229,Anthony Garverick,1967-02-26 00:00:00,QLD,CHOCOLATES AND SWEETS,CANDIES,GOLIBOLI LEMON FLAVOURED HARD BOILED SUGAR CANDY 100 GM,20,180
13185,435,73,2019-10-24 00:00:00,5,1000033069,Matthew Clasen,1963-07-10 00:00:00,QLD,VEGETABLES,SEASONAL VEGETABLES,sanke gourd,39,195
13186,532,40,2019-04-12 00:00:00,7,1000033166,Ivan Gibson,1980-12-22 00:00:00,QLD,VEGETABLES,LEAFY VEGETABLES,GREEN AMARANTHUS (HARI CHAULAEE),15,105
13187,211,61,2019-02-14 00:00:00,2,1000032844,Nicole Hansen,1932-10-10 00:00:00,SA,VEGETABLES,ROOTY VEGETABLES,colocasia small pack,68,136
13188,110,170,2019-07-17 00:00:00,6,1000032656,Tom Boeckenhauer,1974-09-11 00:00:00,SA,CHOCOLATES AND SWEETS,CANDIES,PARLE KISMI TOFFEE 314 GM,50,300
13189,16,38,2019-07-23 00:00:00,4,1000032562,Thomas Boland,1952-01-10 00:00:00,VIC,VEGETABLES,LEAFY VEGETABLES,DILL LEAVES ,20,80
13190,233,131,2019-03-17 00:00:00,6,1000032866,Speros Goranitis,1966-05-11 00:00:00,SA,CHOCOLATES AND SWEETS,CANDIES,MENTOS MINT STICK 31.2 GM,15,90
13191,38,161,2019-09-02 00:00:00,1,1000032584,Patrick O'Donnell,1976-06-17 00:00:00,QLD,CHOCOLATES AND SWEETS,CANDIES,CADBURY GOLD CHOCLAIRS 550 GM,224,224
13192,106,123,2019-09-22 00:00:00,10,1000032652,Roland Schwarz,1937-05-06 00:00:00,VIC,CHOCOLATES AND SWEETS,CANDIES,GOLIBOLI LEMON FLAVOURED HARD BOILED SUGAR CANDY 100 GM,20,200
13193,193,4,2019-01-18 00:00:00,4,1000032819,Janet Molinari,1986-11-08 00:00:00,WA,VEGETABLES,BEANS, FRENCH BEANS(FARSI),68,272
13194,192,170,2019-10-25 00:00:00,4,1000032815,Bart Folk,1944-08-14 00:00:00,WA,CHOCOLATES AND SWEETS,CANDIES,PARLE KISMI TOFFEE 314 GM,50,200
13195,23,87,2019-11-14 00:00:00,10,1000032569,Laurel Beltran,1951-01-29 00:00:00,NSW,FRUITS,CITRUS_FRUITS,papaya,42,420
13196,371,103,2019-05-09 00:00:00,6,1000033005,Frank Gastineau,1976-07-23 00:00:00,WA,FRUITS,SEASONAL FRUITS,amarphal,249,1494
13197,321,112,2019-08-12 00:00:00,3,1000032954,David Kendrick,1954-10-23 00:00:00,WA,CHOCOLATES AND SWEETS,CANDIES,ALPENLIEBE GOLD CARAMEL CANDY 30.6 GM (STICK),20,60
13198,486,101,2019-10-09 00:00:00,2,1000033120,Erica Smith,1972-01-11 00:00:00,QLD,FRUITS,MELONS,musk melons,90,180
13199,559,155,2019-01-14 00:00:00,3,1000033193,Kelly Andreada,1959-12-12 00:00:00,WA,CHOCOLATES AND SWEETS,CANDIES,TIC TAC POPCORN FENNEL MINT 10.2 GM,10,30
13200,376,130,2019-05-10 00:00:00,7,1000033010,Katherine Nockton,1939-01-08 00:00:00,WA,CHOCOLATES AND SWEETS,CANDIES,MENTOS GUM PURE FRESH SPEARMINT 56 GM,100,700
13201,154,96,2019-06-16 00:00:00,10,1000032739,Jill Matthias,1976-12-01 00:00:00,WA,FRUITS,IMPORTED_FRUITS,dragon fruit,65,650
13202,356,73,2019-09-07 00:00:00,3,1000032989,Cassandra Brandow,1934-05-12 00:00:00,WA,VEGETABLES,SEASONAL VEGETABLES,sanke gourd,39,117
13203,368,53,2019-07-24 00:00:00,7,1000033001,Tom Stivers,1931-12-31 00:00:00,WA,VEGETABLES,SPROUTS AND PEAS,green sprouts(hara chana 250gm),32,224
13204,253,72,2019-08-01 00:00:00,3,1000032886,Cynthia Arntzen,1950-07-01 00:00:00,SA,VEGETABLES,SEASONAL VEGETABLES,pumpkin disco,39,117
13205,318,154,2019-05-15 00:00:00,3,1000032951,Patrick Bzostek,1945-06-17 00:00:00,WA,CHOCOLATES AND SWEETS,CANDIES,TIC TAC PEACH AND PASSION FRUIT FLAVOURED MINTS 10.2 GM,10,30
13206,380,156,2019-09-14 00:00:00,7,1000033014,Chuck Magee,1963-11-10 00:00:00,WA,CHOCOLATES AND SWEETS,CANDIES,TIC TAC STRAWBERRY MIX MINTS 13.1 GM,20,140
13207,433,92,2019-07-08 00:00:00,5,1000033067,Cindy Schnelling,1967-10-27 00:00:00,QLD,FRUITS,CITRUS_FRUITS,parlee namkeen alu bhujia,,
13208,318,25,2019-12-06 00:00:00,7,1000032951,Patrick Bzostek,1945-06-17 00:00:00,WA,VEGETABLES,EXOTIC VEGETABLES,BROCCOLI,119,833
13209,346,6,2019-06-14 00:00:00,8,1000032979,Sally Hughsby,1939-06-25 00:00:00,WA,VEGETABLES,BRINJAL,NAGPURE BRINJAL (BAINGAN),48,384
13210,296,40,2019-12-22 00:00:00,2,1000032929,Dean Braden,1932-12-10 00:00:00,WA,VEGETABLES,LEAFY VEGETABLES,GREEN AMARANTHUS (HARI CHAULAEE),15,30
13211,135,66,2019-08-09 00:00:00,4,1000032683,Roland Fjeld,1951-12-25 00:00:00,WA,VEGETABLES,SEASONAL VEGETABLES,cabbage(patta gobi),18,72
13212,544,109,2019-01-21 00:00:00,2,1000033178,Stuart Calhoun,1990-05-19 00:00:00,QLD,FRUITS,SEASONAL FRUITS,sun melon,48,96
13213,180,45,2019-01-21 00:00:00,6,1000032786,Ken Black,1951-11-10 00:00:00,WA,VEGETABLES,MUSHROOMS,BUTTON MUSHROOM,35,210
13214,221,168,2019-12-23 00:00:00,3,1000032854,Dana Kaydos,1971-10-15 00:00:00,WA,CHOCOLATES AND SWEETS,CANDIES,PARLE 2 IN 1 ECLAIRS TOFFEE 277 GM,50,150
13215,211,118,2019-11-10 00:00:00,4,1000032844,Nicole Hansen,1932-10-10 00:00:00,SA,CHOCOLATES AND SWEETS,CANDIES,CENTER FRUIT CHEWING GUM 27.2 GM,10,40
13216,473,114,2019-08-27 00:00:00,8,1000033107,Cyma Kinney,1946-01-07 00:00:00,SA,CHOCOLATES AND SWEETS,CANDIES,ALPENLIEBE JUZT JELLY COLA BOTTLES 72.8 GM,30,240
13217,72,58,2019-04-23 00:00:00,10,1000032618,Laura Armstrong,1974-05-13 00:00:00,NSW,VEGETABLES,ROOTY VEGETABLES,baby potato,49,490
13218,214,4,2019-04-17 00:00:00,8,1000032847,Muhammed Yedwab,1937-07-16 00:00:00,WA,VEGETABLES,BEANS, FRENCH BEANS(FARSI),68,544
13219,489,1,2019-09-18 00:00:00,6,1000033123,Dianna Arnett,1949-08-08 00:00:00,QLD,VEGETABLES,BEANS,BEANS(DESI/LOCAL BEANS),49,294
13220,405,18,2019-12-09 00:00:00,8,1000033039,Rob Haberlin,1954-12-20 00:00:00,VIC,VEGETABLES,CUCUMBER AND GOURDS,CUCUMBER (DESI KHEERA),34,272
13221,338,12,2019-09-18 00:00:00,2,1000032971,Mark Cousins,1971-03-26 00:00:00,WA,VEGETABLES,CHILLI LEMON GARLIC AND GINGER,INDIAN GARLIC (LEHSUN),229,458
13222,360,138,2019-01-01 00:00:00,5,1000032993,Bill Stewart,1957-11-16 00:00:00,WA,CHOCOLATES AND SWEETS,CANDIES,NATURO FRUITSUM PINEAPPLE SNACK 135 GM,100,500
13223,577,67,2019-03-17 00:00:00,5,1000033211,Doug Bickford,1939-02-21 00:00:00,QLD,VEGETABLES,SEASONAL VEGETABLES,capsicum green,56,280
13224,548,39,2019-05-25 00:00:00,5,1000033182,Alyssa Crouse,1960-12-01 00:00:00,QLD,VEGETABLES,LEAFY VEGETABLES,FENUGREEK (METHI),14,70
13225,542,60,2019-12-28 00:00:00,2,1000033176,George Zrebassa,1929-08-21 00:00:00,QLD,VEGETABLES,ROOTY VEGETABLES,carrot regular,49,98
13226,530,43,2019-07-10 00:00:00,8,1000033164,Chris Cortes,1975-12-05 00:00:00,QLD,VEGETABLES,LEAFY VEGETABLES, SPINACH (PALAK),10,80
13227,245,112,2019-02-06 00:00:00,9,1000032878,Rick Bensley,1987-04-18 00:00:00,SA,CHOCOLATES AND SWEETS,CANDIES,ALPENLIEBE GOLD CARAMEL CANDY 30.6 GM (STICK),20,180
13228,32,77,2019-06-15 00:00:00,7,1000032578,Joel Eaton,1969-05-03 00:00:00,QLD,FRUITS,APPLE,royal gala,179,1253
13229,3,83,2019-08-15 00:00:00,3,1000032549,Craig Reiter,1959-04-01 00:00:00,NSW,FRUITS,BERRY,gooseberry(amla),69,207
13230,381,19,2019-12-16 00:00:00,2,1000033015,Saphhira Shifley,1951-05-07 00:00:00,WA,VEGETABLES,CUCUMBER AND GOURDS,CUCUMBER (KHEERA),39,78
13231,478,62,2019-02-24 00:00:00,5,1000033112,Andy Gerbode,1961-04-16 00:00:00,QLD,VEGETABLES,ROOTY VEGETABLES,delhi carrot,49,245
13232,426,12,2019-05-06 00:00:00,3,1000033060,Daniel Lacy,1964-01-30 00:00:00,QLD,VEGETABLES,CHILLI LEMON GARLIC AND GINGER,INDIAN GARLIC (LEHSUN),229,687
13233,297,124,2019-08-10 00:00:00,8,1000032930,Cari Schnelling,1950-02-13 00:00:00,WA,CHOCOLATES AND SWEETS,CANDIES,GOLIBOLI ORANGE FLAVOURED HARD BOILED SUGAR CANDY 100 ,20,160
13234,261,137,2019-02-17 00:00:00,3,1000032894,Beth Paige,1974-05-06 00:00:00,WA,CHOCOLATES AND SWEETS,CANDIES,NATURO FRUITSUM MANGO CANDY 135 GM,100,300
13235,434,164,2019-11-08 00:00:00,10,1000033068,Gary Hansen,1950-12-05 00:00:00,QLD,CHOCOLATES AND SWEETS,CANDIES,FOX'S CRYSTAL CLEAR FRUITS FLAVOURED CANDY 90 GM,47,470
13236,335,121,2019-04-14 00:00:00,2,1000032968,Kunst Miller,1944-09-25 00:00:00,WA,CHOCOLATES AND SWEETS,CANDIES,FRUITELLA ORANGE CANDY 36 GM (STICK),30,60
13237,229,23,2019-01-08 00:00:00,5,1000032862,Emily Ducich,1988-04-06 00:00:00,SA,VEGETABLES,EXOTIC VEGETABLES,AMERICAN SWEET CORN (BHUTTA),18,90
13238,16,119,2019-07-07 00:00:00,8,1000032562,Thomas Boland,1952-01-10 00:00:00,VIC,CHOCOLATES AND SWEETS,CANDIES,CHUPA CHUPS SOUR BELT 57.6 GM,30,240
13239,40,46,2019-06-28 00:00:00,10,1000032586,Joy Bell-,1986-02-07 00:00:00,NSW,VEGETABLES,ONION POTATO AND TOMATO,ONION (PYAZ),295,2950
13240,397,61,2019-10-11 00:00:00,9,1000033031,Harold Engle,1953-01-17 00:00:00,WA,VEGETABLES,ROOTY VEGETABLES,colocasia small pack,68,612
13241,509,53,2019-08-24 00:00:00,9,1000033143,Janet Lee,1953-06-16 00:00:00,QLD,VEGETABLES,SPROUTS AND PEAS,green sprouts(hara chana 250gm),32,288
13242,518,117,2019-10-19 00:00:00,5,1000033152,Vivek Gonzalez,1947-10-25 00:00:00,NSW,CHOCOLATES AND SWEETS,CANDIES,ALPENLIEBE STRAWBERRY JUZT JELLY 62.9 GM,20,100
13243,295,38,2019-07-23 00:00:00,9,1000032928,Maureen Gastineau,1973-03-13 00:00:00,WA,VEGETABLES,LEAFY VEGETABLES,DILL LEAVES ,20,180
13244,576,84,2019-08-17 00:00:00,10,1000033210,Justin MacKendrick,1948-09-08 00:00:00,QLD,FRUITS,CITRUS_FRUITS,jujube(ber),35,350
13245,33,48,2019-09-12 00:00:00,6,1000032579,Dave Poirier,1968-08-29 00:00:00,WA,VEGETABLES,ONION POTATO AND TOMATO,SAMBHAR ONION - PYAAZ,229,1374
13246,432,176,2019-01-06 00:00:00,9,1000033066,Maria Etezadi,1942-09-02 00:00:00,QLD,CHOCOLATES AND SWEETS,CANDIES,RINDA PURE LYCHEE JELLY 25 GM,99,891
13247,319,67,2019-03-12 00:00:00,5,1000032952,Robert Waldorf,1960-08-17 00:00:00,WA,VEGETABLES,SEASONAL VEGETABLES,capsicum green,56,280
13248,369,55,2019-04-26 00:00:00,3,1000033002,Lynn Smith,1967-05-21 00:00:00,WA,VEGETABLES,SPROUTS AND PEAS,sprouted beans mathki(200gm),32,96
13249,173,113,2019-10-24 00:00:00,7,1000032775,Nora Paige,1963-06-24 00:00:00,SA,CHOCOLATES AND SWEETS,CANDIES,ALPENLIEBE GOLD STRAWBERRY CANDY 30.6 GM (STICK),20,140
13250,131,26,2019-10-11 00:00:00,9,1000032677,Corey Roper,1947-12-25 00:00:00,WA,VEGETABLES,EXOTIC VEGETABLES,CELERY (AJWAIN),149,1341
13251,393,23,2019-01-18 00:00:00,10,1000033027,Astrea Jones,1977-11-08 00:00:00,WA,VEGETABLES,EXOTIC VEGETABLES,AMERICAN SWEET CORN (BHUTTA),18,180
13252,200,100,2019-07-28 00:00:00,8,1000032833,Theone Pippenger,1970-01-09 00:00:00,WA,FRUITS,IMPORTED_FRUITS,important thai tangerine,199,1592
13253,300,46,2019-05-25 00:00:00,3,1000032933,Brian Stugart,1970-02-03 00:00:00,WA,VEGETABLES,ONION POTATO AND TOMATO,ONION (PYAZ),295,885
13254,168,10,2019-05-20 00:00:00,5,1000032768,Grace Kelly,1956-08-04 00:00:00,SA,VEGETABLES,CHILLI LEMON GARLIC AND GINGER,GARLIC PEELED (CHHILA LASSAN),35,175
13255,10,55,2019-11-02 00:00:00,1,1000032556,Greg Maxwell,1952-08-15 00:00:00,ACT,VEGETABLES,SPROUTS AND PEAS,sprouted beans mathki(200gm),32,32
13256,146,87,2019-10-14 00:00:00,3,1000032720,Alan Dominguez,1976-12-09 00:00:00,WA,FRUITS,CITRUS_FRUITS,papaya,42,126
13257,540,75,2019-04-02 00:00:00,8,1000033174,Andy Yotov,1982-02-28 00:00:00,QLD,FRUITS,APPLE,kinnaur,149,1192
13258,366,33,2019-03-11 00:00:00,1,1000032999,Sean Miller,1986-03-30 00:00:00,WA,VEGETABLES,EXOTIC VEGETABLES,RED CABBAGE (LAL PATTA GOBHI),99,99
13259,53,86,2019-04-08 00:00:00,7,1000032599,Deirdre Greer,1977-08-14 00:00:00,NSW,FRUITS,CITRUS_FRUITS,orange(santra),85,595
13260,470,41,2019-04-19 00:00:00,5,1000033104,Clay Rozendal,1986-07-08 00:00:00,QLD,VEGETABLES,LEAFY VEGETABLES,MINT LEAVES (PUDINA),10,50
13261,489,15,2019-05-11 00:00:00,5,1000033123,Dianna Arnett,1949-08-08 00:00:00,QLD,VEGETABLES,CUCUMBER AND GOURDS,BITTER GOURD (KARELA),44,220
13262,70,139,2019-03-28 00:00:00,3,1000032616,Shui Tom,1988-03-11 00:00:00,VIC,CHOCOLATES AND SWEETS,CANDIES,NATURO MANGO FRUIT BITES 180 GM,100,300
13263,334,148,2019-04-26 00:00:00,4,1000032967,Pauline Johnson,1974-02-18 00:00:00,WA,CHOCOLATES AND SWEETS,CANDIES,SWAD DIGESTIVE CANDY 1.5 GM (PACK OF 90),100,400
13264,405,39,2019-11-18 00:00:00,9,1000033039,Rob Haberlin,1954-12-20 00:00:00,VIC,VEGETABLES,LEAFY VEGETABLES,FENUGREEK (METHI),14,126
13265,302,78,2019-12-16 00:00:00,4,1000032935,Chloris Kastensmidt,1947-03-12 00:00:00,WA,FRUITS,APPLE,Fuji,239,956
13266,347,65,2019-01-16 00:00:00,1,1000032980,Sara Luxemburg,1961-07-17 00:00:00,WA,VEGETABLES,ROOTY VEGETABLES,yan(Rataaloo),49,49
13267,334,67,2019-11-09 00:00:00,10,1000032967,Pauline Johnson,1974-02-18 00:00:00,WA,VEGETABLES,SEASONAL VEGETABLES,capsicum green,56,560
13268,324,30,2019-04-13 00:00:00,6,1000032957,Meg O'Connel,1966-02-27 00:00:00,WA,VEGETABLES,EXOTIC VEGETABLES,HERB THYME,20,120
13269,256,40,2019-05-21 00:00:00,6,1000032889,Ted Butterfield,1942-01-20 00:00:00,WA,VEGETABLES,LEAFY VEGETABLES,GREEN AMARANTHUS (HARI CHAULAEE),15,90
13270,89,164,2019-05-04 00:00:00,3,1000032635,Steve Chapman,1990-03-30 00:00:00,SA,CHOCOLATES AND SWEETS,CANDIES,FOX'S CRYSTAL CLEAR FRUITS FLAVOURED CANDY 90 GM,47,141
13271,502,8,2019-10-16 00:00:00,7,1000033136,Denny Ordway,1932-10-30 00:00:00,QLD,VEGETABLES,CHILLI LEMON GARLIC AND GINGER,CHILLI(MIRCHI BHAJI),78,546
13272,56,106,2019-12-23 00:00:00,9,1000032602,Guy Phonely,1970-10-14 00:00:00,NSW,FRUITS,SEASONAL FRUITS,Fig-Anjeer,99,891
13273,247,10,2019-10-23 00:00:00,3,1000032880,Dionis Lloyd,1965-10-25 00:00:00,VIC,VEGETABLES,CHILLI LEMON GARLIC AND GINGER,GARLIC PEELED (CHHILA LASSAN),35,105
13274,48,157,2019-12-24 00:00:00,4,1000032594,Scott Williamson,1973-03-24 00:00:00,SA,CHOCOLATES AND SWEETS,CANDIES,ALPENLIEBE CREAMFILLS BUTTER TOFFEE 174.8 GM,50,200
13275,329,108,2019-04-10 00:00:00,2,1000032962,Juliana Krohn,1975-11-27 00:00:00,WA,FRUITS,SEASONAL FRUITS,sapota,49,98
13276,549,157,2019-06-12 00:00:00,7,1000033183,Catherine Glotzbach,1984-04-22 00:00:00,WA,CHOCOLATES AND SWEETS,CANDIES,ALPENLIEBE CREAMFILLS BUTTER TOFFEE 174.8 GM,50,350
13277,199,44,2019-06-10 00:00:00,10,1000032832,Pete Kriz,1969-11-19 00:00:00,WA,VEGETABLES,LEAFY VEGETABLES,SPRING ONION (HARA PYAZ),19,190
13278,194,157,2019-09-25 00:00:00,4,1000032821,Tamara Willingham,1957-09-30 00:00:00,QLD,CHOCOLATES AND SWEETS,CANDIES,ALPENLIEBE CREAMFILLS BUTTER TOFFEE 174.8 GM,50,200
13279,378,75,2019-01-04 00:00:00,4,1000033012,Michael Dominguez,1959-04-17 00:00:00,WA,FRUITS,APPLE,kinnaur,149,596
13280,527,143,2019-01-23 00:00:00,5,1000033161,Brian Dahlen,1965-11-07 00:00:00,QLD,CHOCOLATES AND SWEETS,CANDIES,RAVALGAON PAN PASAND GOLD CANDY 200 GM,50,250
13281,185,1,2019-09-25 00:00:00,7,1000032800,Sean Christensen,1951-03-30 00:00:00,WA,VEGETABLES,BEANS,BEANS(DESI/LOCAL BEANS),49,343
13282,375,52,2019-11-28 00:00:00,5,1000033009,Denise Leinenbach,1970-11-11 00:00:00,WA,VEGETABLES,SPROUTS AND PEAS,green peas (hari matar),49,245
13283,273,92,2019-04-20 00:00:00,3,1000032906,Bradley Drucker,1941-09-13 00:00:00,WA,FRUITS,CITRUS_FRUITS,parlee namkeen alu bhujia,,
13284,322,7,2019-11-18 00:00:00,1,1000032955,Mark Packer,1957-04-15 00:00:00,WA,VEGETABLES,BRINJAL,PURPLE STRIPED BRINJAL (BAINGAN DHARIDAR),48,48
